baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ykl180w	10461.6115739874	0.329011221437938	0.0609250874385912	5.40025850220669	0.0000000665449375358815	0.000000396040408142491
yjr112w-a	545.634034638486	-0.926800103268848	0.171646310773207	-5.39947581217408	0.0000000668358941060192	0.000000397427636987134
ydl022w	3220.71607058192	0.937018040199237	0.173563731105625	5.39869726371	0.0000000671265335389107	0.000000398810581613528
ygl092w	1029.20599585954	0.374055607986552	0.0692913060012038	5.39830506268786	0.0000000672734092169157	0.000000399337748056851
ykl044w	86.815467244665	1.54325491700122	0.286054001800519	5.3949775472025	0.0000000685321217734061	0.000000406265656169454
ymr136w	2023.11498972667	1.05437149511254	0.195438284604377	5.39490764180052	0.0000000685588083139775	0.000000406265656169454
ypl144w	160.226417383119	-0.516548919111162	0.0958518281803087	-5.38903564926766	0.0000000708367549611999	0.000000419402442304759
ydr216w	769.692464095429	-0.763030686046678	0.141638402871401	-5.38717375074798	0.0000000715742350435393	0.000000423403829697699
ylr073c	53.7293938663107	1.20873413183073	0.224482316788713	5.38454052471498	0.0000000726299397012534	0.000000429279196100007
yjr017c	970.281760499334	-0.520750088533458	0.0968065755043018	-5.37928426680393	0.0000000747825479152859	0.000000441622131626985
ydr314c	105.317499670272	0.528077648152853	0.0982095894318579	5.37704771201856	0.0000000757171139048706	0.000000446756991665508
ydr524c-a	4.21639040024051	-1.90681566885952	0.354829771667156	-5.37388861115122	0.0000000770564704098912	0.000000454269389506552
ypr097w	637.769970887278	0.356979117018509	0.0664630190094688	5.37109391566535	0.000000078260435361313	0.000000460971415147082
ybr180w	35.0110837349172	0.981525559646254	0.182756423213083	5.37067612940669	0.0000000784419772473263	0.000000461644815539535
ycr002c	1088.24768577462	-0.405079847323314	0.0754468627869057	-5.36907476812434	0.0000000791416063629759	0.000000465363486730238
ylr103c	215.228295941704	-0.517857144078332	0.0964789466402973	-5.36756631484649	0.0000000798061690496283	0.000000468869776760348
ycl073c	30.9374354033125	-0.800300129258424	0.14912428457531	-5.36666533916721	0.000000080205676438274	0.000000470814175878688
yhr078w	511.269271288155	0.304206255971698	0.0567157945357199	5.36369557125939	0.0000000815362798887957	0.000000478216200065114
ylr313c	115.192957267651	-0.482249590145834	0.0899385443374486	-5.36199016448874	0.000000082310022823767	0.000000482342352178866
ypl179w	1307.49763685798	0.470882087015199	0.0878523313726409	5.35992704641919	0.0000000832555657463312	0.00000048746737045678
ymr105c	3588.64529852816	1.12270634063593	0.209480711858721	5.35947357956806	0.0000000834647986266558	0.000000488276181403639
ydr054c	1949.10247890996	-0.298728065029653	0.0557429340239283	-5.35903016697004	0.0000000836698847122969	0.000000489059377194941
ydl148c	736.254659869621	0.919740380436043	0.171675132632228	5.35744674452277	0.000000084406235276317	0.000000492943897855225
yll038c	169.341186184567	0.638768616768808	0.119274992286618	5.35542786063524	0.0000000853541966218336	0.000000498056603567335
ylr243w	333.440420884922	0.57779430826558	0.107897584693712	5.35502541512638	0.0000000855443922047643	0.000000498742687319458
ydr100w	525.127485707728	-0.585711473202849	0.109451299209262	-5.35134326805035	0.0000000873037336466266	0.000000508568314406303
ydl155w	713.142868610592	-0.274687024576013	0.0513912531275508	-5.34501511170104	0.000000090409510493829	0.000000526213998365778
yol040c	11688.9427679124	0.584590204654523	0.109463315526811	5.34051249810114	0.0000000926841872658298	0.000000538996611466316
ypl273w	1445.30534839053	0.338265012352822	0.0633423247322355	5.34026835583878	0.0000000928090962587178	0.000000539266390105646
yhr199c	1250.50124824263	-0.561161052823371	0.105093516189785	-5.33963533782605	0.000000093133722884889	0.00000054069518915758
ynr031c	1121.15745081277	-0.348841758463457	0.065375000784638	-5.33601153769208	0.0000000950133585402634	0.000000551141677748757
ycr092c	347.344349837427	0.319013300701649	0.0598052024812225	5.33420651492338	0.0000000959632590544711	0.00000055618199424988
ypr078c	69.2184240849227	-0.852410170169572	0.159884025003316	-5.33142801572509	0.0000000974434468433212	0.000000564284648330464
yjr115w	1389.29113979686	0.764806609703265	0.143544564997567	5.32800813263969	0.0000000992956791249941	0.000000574526305164667
ydl014w	5548.42827550005	0.645589118751804	0.12122447660662	5.32556738394323	0.000000100638398476432	0.000000581805152134792
yol164w	504.569621684815	-0.368142335823931	0.0691326840506028	-5.32515612375853	0.000000100866366771016	0.00000058263263833754
ymr175w	26.6096876243105	-0.914888481929594	0.171953369333868	-5.32056153056955	0.000000103447453230251	0.000000597039587214591
ydr524c	489.015361708876	0.500560848771145	0.0940844147535068	5.3203375934534	0.000000103574873747025	0.000000597273075478228
yjl115w	944.326931139739	-0.520823723125082	0.0979232588359451	-5.31869271219456	0.000000104515480387794	0.000000602191543039738
yor243c	1208.18170186203	0.568980489498795	0.107001184916967	5.3175157820946	0.000000105193562985031	0.000000605590436363114
ybr006w	518.955611762799	-0.6159720257879	0.115877037306473	-5.31573847680254	0.000000106225625367776	0.000000611019761328215
ypr184w	758.13473043557	0.814434847508061	0.153344299998796	5.31115175141466	0.000000108934572190323	0.000000626077524521453
yhl011c	1074.93148065852	0.559148290184062	0.105360083561961	5.30702208351264	0.000000111430682309081	0.000000639887898075892
yor391c	8.42656000220445	-1.36553943772828	0.257360284575596	-5.30594469919919	0.000000112090939193419	0.000000643141662807354
ykr022c	488.927039613749	-0.293207867343198	0.0552660568236623	-5.30538786725346	0.00000011243366669753	0.00000064456963512407
ynr075c-a	34.1145462607011	0.856855112829698	0.161812349841614	5.29536289206856	0.000000118780287876913	0.000000680386169423382
ybr097w	295.806367437171	0.300859510452533	0.0568195091221524	5.29500368976675	0.00000011901400746448	0.000000681156836055039
yll057c	152.632443510735	-0.442733515231251	0.0836291798909615	-5.29400761562533	0.000000119664446102872	0.000000684309255482536
ygr154c	154.917128961297	0.50260049585601	0.0949767935894141	5.29182421159382	0.000000121102269267321	0.000000691955395447555
yjl153c	92.6117722567813	0.669810063444282	0.126584683675335	5.29139895915222	0.000000121384246348822	0.000000692877322140926
ypr104c	450.492877964062	0.499172220293561	0.0943387092804	5.29127676328374	0.000000121465389612358	0.000000692877322140926
yal030w	730.871770041702	-0.515172971128395	0.097404844399382	-5.28898715772358	0.000000122995525547892	0.000000701023460135208
yol157c	171.32488703938	-0.520220661349512	0.0983782391096231	-5.28796475783459	0.000000123684799897472	0.000000704367500576981
ygr123c	399.437574550416	0.782883453797815	0.148107864237343	5.28590063619609	0.000000125087782074809	0.000000711767098003141
ygl007w	16.5631062552447	-1.21946786217147	0.230899868498485	-5.28137096873001	0.000000128220769818349	0.000000728990270788426
ypr026w	671.425780172206	-0.493402881544224	0.0934574802930661	-5.27943702309329	0.000000129581406178334	0.000000736116706065175
ymr141c	148.703305197769	-0.765691800135547	0.145075716553844	-5.27787708600679	0.000000130689074583962	0.000000741795507638557
yhr194w	564.15492815651	-0.304191474601056	0.0576453417556084	-5.27694806443681	0.000000131353093331556	0.000000744948839802749
yhr080c	875.553454453525	-0.44713093002712	0.0847547511853242	-5.27558542469703	0.000000132332948706735	0.000000749886709338163
yhr007c	4505.29691044194	0.643202293104816	0.122092035973909	5.26817566743064	0.000000137786221456543	0.000000780144904339272
yil049w	307.262732226642	0.887339196115752	0.168518902566984	5.26551729568168	0.000000139795156916249	0.000000790867493987478
ypr012w	100.610180871972	-0.657659566814577	0.124983149136812	-5.2619858865508	0.000000142507708280436	0.000000805549745242827
yer056c	1964.46902617879	0.926306967598851	0.176085201738056	5.2605611286792	0.000000143616447892629	0.000000811149477077778
yer039c	79.2722099628122	-0.810240855083276	0.154196579789906	-5.25459680225875	0.000000148349103728728	0.000000836743108913319
ymr131c	1324.49655671101	0.648812669518484	0.123476490084996	5.25454415712553	0.000000148391541446771	0.000000836743108913319
ymr167w	301.312126654996	0.376287939725995	0.0716413279394568	5.25238644437177	0.000000150141031386549	0.000000845913538607729
ymr107w	51.3650891719206	-1.37863493699451	0.262557008983109	-5.25080226322658	0.000000151438179378901	0.000000852522472110077
yil042c	822.088898200284	-0.490955121286982	0.0936754478287139	-5.24102240946524	0.00000015968931878035	0.00000089823606992911
ygl112c	666.388213271007	0.346251984383631	0.0661611851302876	5.23346103461986	0.000000166365090216088	0.000000935020818006621
yjl010c	380.610813418881	0.735005243987239	0.140490552689105	5.23170583301605	0.000000167952877846523	0.000000943172825061261
yjl214w	90.7796203613919	0.639121757586105	0.122201578335402	5.23006139766812	0.000000169453751761979	0.000000950823829331107
ydr037w	6479.22858213286	0.410893291677436	0.0785826171453041	5.22880640279095	0.00000017060790040499	0.000000956518416311405
ydr218c	19.8507176487015	-1.06643163692676	0.204040482348684	-5.22656888795399	0.000000172684499366848	0.000000967371241151315
yol114c	134.04601288562	-0.726306346360276	0.139035562782689	-5.22388899518813	0.000000175203834703302	0.00000098068454502223
ygr190c	27.0168491810427	1.20059673146986	0.229857474811512	5.22322248799772	0.000000175835906712943	0.000000983421015720271
ynl156c	1045.60168318466	-0.428007136015399	0.0819752979606253	-5.22117206845629	0.000000177794244464791	0.000000993564581760933
yjl173c	549.904051924162	-0.59731823446889	0.114424662201618	-5.22018787712395	0.000000178741710317952	0.000000998047208507067
ypl183c	364.468805348861	0.752144820154229	0.144202831843912	5.21588106514	0.000000182945538391459	0.00000102069046114747
ypl115c	684.422930979366	0.370722499311625	0.071223304823614	5.20507297758406	0.000000193920382809161	0.00000108104317299782
ymr046w-a	65.8159941458528	0.847982026366425	0.162943251080823	5.20415556177782	0.000000194880711952662	0.00000108551559585635
yor087w	703.668793894914	-0.514586993257069	0.0989462951688211	-5.20066963981912	0.000000198571782465415	0.00000110517909398093
ydr017c	1059.91855058379	0.412168383368316	0.0792772300226118	5.19907649713235	0.000000200281093854409	0.00000111378992112719
ybr239c	284.564272287222	0.606062267239396	0.116594914525436	5.1980163089118	0.000000201426460191484	0.00000111925317847501
yer084w	55.4190506009298	-0.828341785814769	0.159404581290234	-5.1964741484222	0.000000203103830287824	0.00000112766136331186
ydr287w	521.293553525555	-0.420490483237343	0.0809697257171898	-5.19318151954754	0.000000206730443187916	0.00000114594405473334
ykl029c	1012.12901981117	0.880423010630625	0.169531102048724	5.19328312027129	0.000000206617606795952	0.00000114594405473334
yhr165c	1187.40497955908	0.344907804027978	0.0664377364889658	5.19144423418552	0.00000020866908905465	0.00000115575750292527
ylr154c	333.981758708907	-0.678919967200468	0.130912311449579	-5.18606660964775	0.000000214782016413823	0.00000118865663878335
yil053w	20872.693680494	-0.870504084655611	0.167976686999725	-5.18229106790893	0.000000219176822185798	0.00000121200194426092
yar010c	638.541562119834	0.726515638131284	0.140209917223888	5.18162803684691	0.000000219957520752667	0.00000121534050887314
ygl183c	13.9604805472425	-1.12953128511268	0.218034559322716	-5.18051490837671	0.000000221274241324416	0.00000122163303007724
ymr217w	3479.66338536521	0.480379160052338	0.0927944579646224	5.17680872962781	0.000000225713406001812	0.00000124514029913289
yor075w	300.443826703179	-0.380365096024718	0.0734817509840347	-5.17632052762814	0.000000226304537230713	0.00000124739932720749
yer010c	613.953496699814	-0.388900581123192	0.0751579543614564	-5.17444340292787	0.000000228591386348488	0.00000125899409899071
yil153w	1470.55881826111	-0.53118036795241	0.102662112334391	-5.17406427623705	0.000000229055968492812	0.00000126054198045563
ybr094w	433.76568675267	0.374645607975663	0.0724718416876907	5.16953342499776	0.000000234679159998623	0.00000128942117669644
ybr167c	264.014364832	-0.492765654627512	0.0953202005153115	-5.16958264841625	0.000000234617358750756	0.00000128942117669644
ybr162c	8186.53123794534	-0.41652163543435	0.0806694770462135	-5.16331146160444	0.000000242618941296711	0.00000133197992711896
ynr024w	97.6009950423949	0.691085921620338	0.134111828034176	5.15305720420297	0.000000256273747487465	0.00000140582116433219
ydl204w	463.950165884352	1.06429467263855	0.206596490727061	5.15156220172498	0.000000258325515386094	0.00000141594544267493
yil041w	2289.3546650562	-0.431545787782126	0.0838721047546266	-5.14528387053886	0.00000026711657653926	0.00000146296383386893
ydr313c	292.309150577699	-0.403102594261837	0.0783505458465451	-5.14486006327692	0.000000267720299491656	0.00000146510200550493
yjr097w	34.2725733772048	1.2669302452145	0.246274631738028	5.144379818065	0.000000268406012451781	0.0000014676851063048
ypr079w	576.257419243952	-0.395762261199339	0.0770228522354667	-5.13824468599855	0.000000277316641689763	0.00000151520341696523
ynl146c-a	29.2781181597089	-0.961938080896354	0.187237046117392	-5.13754142592726	0.000000278356119717552	0.00000151967395089042
yhr146w	1967.48080094424	-0.615187880011843	0.119774102209512	-5.13623453370361	0.00000028029781980649	0.00000152905911551308
ypl224c	1092.31251698232	-0.445067162994388	0.0867387426443536	-5.13112306480224	0.000000288018516607502	0.00000156992950163518
ynr032w	587.116198399009	-0.304918719367206	0.0594829240339414	-5.12615551974576	0.000000295718363864046	0.00000161062150913423
yjr059w	2131.58854685209	0.554202594843328	0.108146250242565	5.12456597986789	0.000000298223905785668	0.00000162298081215211
yor199w	28.4514147346121	1.51507839716636	0.295827735234015	5.12148867978133	0.000000303132940235265	0.00000164839036701172
ylr420w	1125.98154098291	0.457964450376033	0.0894432885077362	5.12016561574011	0.000000305267447853724	0.00000165868420242039
yhr139c-a	18.7956787387126	-1.1535990845314	0.225389904377477	-5.1182376057065	0.000000308403920928619	0.00000167440168295475
yor250c	411.698603228154	-0.331346561566169	0.0647466941399433	-5.11758269619138	0.000000309476385460987	0.00000167889716851979
ybr035c	1117.62903791761	-0.544581317509409	0.10641922065774	-5.11732104542341	0.000000309905864578624	0.00000167990014043093
ypl197c	72.9191883590706	1.87361647644456	0.366190725311736	5.11650445228934	0.000000311249941612352	0.00000168585536198236
yhr150w	264.168847660534	-0.366782041084473	0.0717111630090267	-5.11471332626838	0.000000314217797888939	0.00000170058931119088
ymr312w	333.433905306758	0.50731624413755	0.0992203452030864	5.11302639694676	0.000000317037974789463	0.00000171450142586932
yil150c	68.8648620099712	0.585775367348794	0.114710052772211	5.10657395051519	0.000000328052261340325	0.00000177266949715606
ymr194c-b	146.407502204587	-0.879998004606249	0.172477455130957	-5.10210452686753	0.000000335897132705981	0.00000181363326055399
ydr312w	245.083108676431	0.664801070085202	0.130303398339602	5.10194729037359	0.000000336176390695401	0.0000018137152013323
ylr196w	1500.62580869491	0.714080891332946	0.140003417664655	5.10045328352882	0.000000338841009519036	0.00000182665624283889
ymr226c	2109.35339294361	-0.444239384792182	0.0871384457631714	-5.09808708316367	0.000000343102982882463	0.00000184818140112687
yjr153w	95.5919488497724	0.638608830194343	0.125293522303586	5.09690220574211	0.000000345256568472288	0.00000185832453939473
yml121w	440.898501523987	0.272100283851986	0.0534283916410456	5.09280319872008	0.000000352807865976482	0.00000189748192915151
ylr296w	4.37116969364667	-1.75533830163613	0.344714556129523	-5.0921502165304	0.000000354025433109784	0.00000190254043395774
yer002w	1141.39144672777	0.73556929034521	0.144503260239054	5.09033006679813	0.000000357440777463204	0.00000191939269712063
ynl225c	341.892962414184	-0.494455689193957	0.0971572864165565	-5.08922909882441	0.000000359522055469974	0.00000192906052888108
yor294w	626.435915465627	0.75722132650303	0.148870580666173	5.08644033706714	0.000000364846422802674	0.00000195610088353534
ydr383c	284.541268515943	-0.389296523197604	0.0765668413038844	-5.08440098309049	0.000000368788094603241	0.00000197569160197743
ydr133c	473.699570356459	1.28110031632781	0.2521982495922	5.07973516231505	0.000000377961398724416	0.00000202325712115299
yfr052c-a	253.667108824604	1.35847938757819	0.267499082931868	5.07844502750762	0.000000380536501751257	0.0000020354553691804
ylr377c	115.079895885936	-0.651479620658527	0.128317269769967	-5.07710008034326	0.00000038323903276889	0.00000204831570198968
ygl083w	457.122526489977	0.326245665682211	0.0642819542585848	5.07522942395052	0.000000387028736718703	0.00000206696218023644
ydr065w	110.911005217207	0.40940380787927	0.0806782327987875	5.07452622196532	0.00000038846266273293	0.00000207300821107208
ycr034w	1345.15436136012	0.37900870549399	0.074703478380892	5.07350813788791	0.000000390547764385756	0.00000208251711630541
yhr175w	1364.29004595148	-0.686291806660196	0.135321342598376	-5.07157107284296	0.000000394544860043733	0.00000210056906882198
ypr204w	1196.72542506965	-0.456289841581996	0.0899698813046143	-5.0715843454002	0.000000394517338543818	0.00000210056906882198
yhr140w	39.0337296594182	0.635260328565668	0.125459794136088	5.06345744419596	0.000000411720321680776	0.00000219031384144351
ylr109w	28867.5032719671	-0.727634477372214	0.143783234677091	-5.0606350525243	0.000000417862355352232	0.00000222126831003028
yjl179w	217.162316688037	0.343699974771749	0.0679663331352697	5.05691507717066	0.00000042609286426359	0.00000226326820708611
yor029w	20.0051832661373	-1.0730420935555	0.212385452309443	-5.05233330196312	0.000000436445222599767	0.00000231646506090819
yal032c	617.479773166793	-0.357568857783681	0.070784966091616	-5.05148024399538	0.00000043839928629629	0.00000232503961257368
yll058w	530.43176013073	-0.573360115538316	0.113610165321965	-5.04673251652656	0.00000044942985802538	0.00000238170082169623
ydr491c	52.2986420311853	1.03617118856428	0.20545955317675	5.04318817277332	0.000000457838605990613	0.00000242439132300966
yhl004w	838.67978588061	0.658520965311166	0.130597100378573	5.04238580644023	0.000000459763131691788	0.0000024327066166866
ymr145c	2728.20474795326	0.639794148449196	0.126939611125108	5.04014580459551	0.000000465177306820307	0.00000245783297515526
yol058w	667.925492558952	-0.552027873403925	0.109526620652564	-5.04012513227304	0.000000465227557906499	0.00000245783297515526
yor293c-a	8.06500392448312	1.52558216817572	0.302867659850198	5.03712469310948	0.000000472576942006446	0.0000024947413049195
ykr100c	804.643407943399	-0.293605875471384	0.0582988067817105	-5.03622443887641	0.000000474803811115509	0.00000250457187000101
ybl068w	449.197105833671	0.471994655672522	0.0937323621726177	5.03555703422149	0.000000476461232752652	0.00000250945992833222
ydr128w	857.642923061544	-0.417601572925091	0.0829283584652866	-5.03569081377509	0.000000476128560295315	0.00000250945992833222
ycr107w	273.144462054704	-0.664363685481274	0.131957566136662	-5.03467671412814	0.000000478655941455171	0.00000251908736085373
ydr183c-a	25.5142048664446	1.84780760046964	0.367232610767122	5.03170891226055	0.000000486126985503209	0.00000255644727139054
yor130c	410.629687598456	-0.681314127310808	0.135439081915884	-5.03041011259914	0.000000489431803840762	0.00000257185740533921
ypl171c	83.8724441306093	-0.664012975431809	0.132050024874722	-5.02849564823458	0.000000494342730513662	0.00000259567727306409
ymr174c	127.636194348668	-0.910704900088651	0.181219067567483	-5.02543640861367	0.000000502288990209165	0.00000263538639018835
ynr063w	51.3895401058902	0.616460824238863	0.122695547923023	5.02431290029871	0.000000505238072540299	0.00000264883594061586
yer187w	169.934240963681	-0.881187097817779	0.175506196061593	-5.02083184293124	0.000000514481852717516	0.00000269524131538055
yjr116w	817.028481300967	-0.401398878648913	0.079972593081824	-5.0192054950403	0.000000518856234037583	0.00000271608583488576
yer147c	437.780359721823	-0.498727731159462	0.0994440443711948	-5.01515937241914	0.000000529895239503184	0.00000277175971432435
ymr173w-a	119.996141644759	1.01381748465338	0.20218669191638	5.01426416864605	0.000000532368034364322	0.00000278257508372463
ylr056w	3646.39378896853	0.612698358567005	0.12231892981018	5.0090232110256	0.000000547069758909098	0.00000285724342523778
ydr120c	587.717044801918	0.775159426502676	0.154837166904383	5.00628784419287	0.000000554897588827958	0.00000289372561888414
ypr091c	1109.30209808322	-0.35200803841661	0.0703120063889123	-5.00637169233332	0.000000554656043379186	0.00000289372561888414
ymr130w	371.391793870533	0.397180606498621	0.0793454869500133	5.00571137396687	0.000000556561002481561	0.00000290019800079163
ybr299w	195.518021889665	-0.621626414242916	0.124244831358457	-5.00323761919297	0.000000563753798631925	0.00000293545192494622
ymr290c	1227.78281785264	0.680799881774459	0.136115704241558	5.00162626765152	0.000000568487144971351	0.00000295785584216912
yjl052c-a	11.1453604541322	-1.18264299904941	0.236502833436101	-5.00054473710538	0.000000571685605101796	0.0000029722458257677
yhr192w	631.727128574223	-0.357324938997879	0.0715111682404172	-4.99677110289359	0.000000582981975337854	0.00000302868396869923
ygl053w	438.338249469122	-0.358699654159599	0.0718931306992046	-4.98934530560884	0.000000605842671917734	0.00000314506989473243
ynl215w	1051.0010953146	-0.267202371715908	0.0535673983727958	-4.98815286597168	0.000000609593262153683	0.0000031621499429543
yjr007w	1771.3965428213	0.499112463053186	0.100071750588178	4.98754603691471	0.000000611510509242976	0.00000316970126602321
ycl016c	274.39075904657	-0.510750041257915	0.102464417386478	-4.9846576429694	0.000000620716204480904	0.00000321499162320878
ylr432w	3198.62737370853	0.493704872825933	0.0990690763621897	4.9834407562354	0.000000624634446952207	0.00000323284806455747
yhr028c	1566.58832918652	-0.503996577094698	0.101159678821655	-4.98218838736377	0.000000628691825508375	0.00000325139718192132
ygl234w	3134.83143907901	0.731812473976502	0.147112262970747	4.97451714220467	0.000000654104761647263	0.00000338027953573619
ybr253w	441.971999894794	-0.416143742443763	0.0836893238015539	-4.97248303057786	0.000000661007587828681	0.00000341338354376495
ypl107w	290.218407673706	-0.413857353024407	0.0832412121800768	-4.97178431435026	0.000000663394862645056	0.00000342313742798365
yil171w	28.9452305551406	-0.743296262573681	0.149522740957934	-4.97112518010083	0.000000665654513775772	0.00000343221861907808
yer082c	515.599615115513	0.756114932363962	0.152114737104173	4.97068822362787	0.000000667156579006358	0.00000343480613539405
ylr433c	453.737001351226	0.396688102504954	0.0798031980267869	4.97082964484456	0.000000666670077584884	0.00000343480613539405
snr83	89.6675246226469	1.33546068479716	0.269142180125782	4.9619152381579	0.000000698014572275868	0.00000359098433137877
yjr051w	870.679113033799	-0.45669364309434	0.0921088439638179	-4.95819536366929	0.000000711509966348024	0.00000365767249167532
ykl151c	1408.0819478571	-0.593904862040997	0.11980710797687	-4.95717551379051	0.000000715253586922722	0.00000367416726625673
ylr038c	404.841590801043	-0.642386621246778	0.129595118509889	-4.95687359703876	0.000000716365485647993	0.00000367712866624097
ybr154c	720.229497362483	0.639874680806566	0.129092677213395	4.95670780573271	0.000000716976769859274	0.00000367751789051045
ydl124w	2562.94599550868	0.67526403392925	0.136360237070742	4.95205969449095	0.000000734320692799207	0.00000376366755085444
ybl081w	771.061357228992	0.967440003968116	0.195374797551131	4.95171340466741	0.000000735628889871545	0.00000376756093634435
ydl185c-a	14.2310770867254	1.31666297960137	0.265967116374824	4.95047281614247	0.000000740333980820505	0.0000037888329212185
ydl043c	197.297319917179	0.440805251081125	0.0890903347959937	4.94784593739059	0.000000750392631688131	0.0000038345956803825
yhr046c	325.907588200698	0.415196396279561	0.0839125117791213	4.94796768058214	0.000000749923566307309	0.0000038345956803825
ykl172w	1621.48945363836	0.841481277081509	0.170077408868244	4.94763697707429	0.000000751198395646504	0.00000383585916825293
ykl055c	47.3848463413249	0.613736905202846	0.124052987697152	4.94737705714232	0.00000075220182629767	0.00000383812937816671
ylr195c	697.216386769514	0.289701382832892	0.0585900618585382	4.9445481647102	0.000000763206710830682	0.00000389139100964003
yfr042w	307.098393904241	-0.404787155482379	0.0818968077073937	-4.94264876512195	0.000000770682559652732	0.00000392659333805264
yfr012w-a	6.98323785515878	-1.47127615299969	0.298063628696235	-4.936114343891	0.00000079694394282656	0.00000405738398764479
yhr137w	137.013781260442	0.736223627738544	0.149281991485598	4.93176451098975	0.000000814901228199453	0.00000414573454464729
ynl070w	417.161817403961	0.597073674440239	0.121104406381308	4.9302390580265	0.000000821290520796102	0.00000417514677781468
ykr046c	1537.5360136026	-0.418804206737159	0.0849632792487055	-4.92923778884794	0.000000825510491099007	0.00000419349560123371
ylr093c	1314.08728103526	-0.276233224359543	0.0560597949172683	-4.92747475739434	0.000000832991810659661	0.00000422837232491541
ymr024w	618.886450817964	0.316036712247659	0.0641442545889271	4.92696835083675	0.000000835152760516466	0.00000423621060504216
ymr316c-b	10.0232965772936	-1.35850315024587	0.276078528112217	-4.92071281144211	0.000000862295821813146	0.00000437066251233409
yil038c	853.308959886486	0.5085877082966	0.103388289825923	4.91920031903921	0.000000868985019925785	0.00000439841273151418
yol022c	653.147419489877	0.384963943593803	0.0782576621263204	4.91918533130225	0.000000869051554552233	0.00000439841273151418
yir038c	966.021963765872	-0.559279334691981	0.113776412326	-4.91560001988369	0.000000885109465070506	0.00000447638571878073
ybr230c	1588.76622642753	-0.657290292506483	0.133758192543806	-4.91401894722241	0.000000892281210094762	0.00000450933579906609
yjl158c	7325.72042379278	0.356494319346065	0.07257004041523	4.91241726346412	0.00000089960348477421	0.00000454299759810976
yll003w	393.346111680058	-0.320053588621436	0.0652056572048073	-4.90837148709606	0.00000091835776438707	0.00000463429913725966
yor020w-a	425.848005802578	-0.749655201007888	0.152840273502015	-4.90482765982491	0.000000935094045520031	0.0000047152906788778
yor320c	656.991880056169	-0.276747471533134	0.0564376490531612	-4.90359673331633	0.000000940975706319654	0.0000047414681958939
ygr029w	522.383682698349	-0.532306049975745	0.108650550985709	-4.89924850952446	0.000000962039021798819	0.00000484404985462924
ydl080c	531.926122114951	0.256470638304774	0.0523606115890846	4.89815971435748	0.000000967383912452516	0.00000486739392727024
yjr110w	478.552078226863	-0.434502086972725	0.0887220559622189	-4.89734015133454	0.000000971425989444167	0.00000488415351061679
yor046c	1398.06381525697	0.306267917257134	0.0625524064533849	4.89618121223474	0.000000977169628098798	0.00000490943745850954
yol019w	761.235731522002	0.822264825710915	0.167956168082652	4.8957107982261	0.000000979510289808903	0.00000491759990526867
ycl043c	10800.0330938784	-0.52231754440276	0.106746053580739	-4.89308528870059	0.000000992673616430326	0.00000498004557899451
yer025w	2831.63071360144	0.446926900981424	0.0913587707921588	4.89199774806715	0.000000998175870991644	0.0000050039940744311
ylr096w	1025.03683783726	0.68384631839943	0.139855608993055	4.88965958049912	0.00000101010507422052	0.00000506010331856056
ylr212c	392.290833094486	-0.349816627997527	0.0716054554914184	-4.88533486166359	0.00000103253216477022	0.00000516868141956404
ynl169c	645.917836544564	0.334412104014919	0.0684942418505971	4.88233893798481	0.00000104834858903258	0.00000524403358301222
ylr164w	168.237678530089	-0.681572327672064	0.139614919261952	-4.88180153865409	0.00000105121024579865	0.00000525452108307505
yhl015w	17915.6075721741	0.361364720201631	0.0740254137326216	4.88163053714058	0.00000105212240624559	0.00000525525577170524
ykr101w	179.281166589114	-0.435209076284319	0.0893149512165891	-4.87274605602074	0.0000011005765261327	0.00000549328457956351
ymr104c	1466.67743488455	0.441583221008481	0.0906824966042214	4.86955297377559	0.00000111850995909216	0.00000557874103053374
ygl155w	420.26422854423	0.290611973495993	0.0597631375811156	4.86272952288608	0.00000115778005132605	0.00000577041610486743
yer122c	2032.15874794612	0.583676057568159	0.120045569986594	4.86212075658721	0.00000116134735345734	0.00000578399827668238
ylr434c	6.53165431297778	1.39859090036823	0.287789670175196	4.85976755008899	0.00000117523659097627	0.00000584893109190219
yer069w	454.606416981034	-0.807816583014743	0.1662364447809	-4.85944333133115	0.00000117716269625202	0.00000585427472690723
yhr109w	110.011859419441	0.602597701365673	0.124108873373239	4.85539579070588	0.00000120146525580553	0.00000597081286314936
ynr022c	374.91327482258	0.333340873603286	0.0686642877159535	4.85464693061744	0.0000012060142239043	0.00000598908582051679
ylr285w	713.552195393373	0.238000767081277	0.0490557608174747	4.85163746551244	0.00000122446295284097	0.0000060763089307166
ypr137w	323.747128843348	0.80585326987158	0.166141182923224	4.85041249672561	0.00000123204978621384	0.00000610954363300843
ykl166c	303.214516501285	0.859729025144833	0.1773340698358	4.84807587138154	0.00000124664724527779	0.0000061774698993996
ymr301c	773.102816516514	-0.280029951600489	0.0577747726507713	-4.84692433656424	0.00000125390222067853	0.00000620894048422507
ydr335w	1941.77117095104	-0.348114249837812	0.0718427123175393	-4.84550539098766	0.00000126289782350258	0.00000624897856759057
ybr054w	222.046700675348	1.02786894342182	0.212260955285809	4.8424777040968	0.0000012823002794813	0.0000063404163567153
ydl137w	3369.62005059992	-0.850762078648539	0.17579327874209	-4.83955976437932	0.00000130127056363698	0.00000642958721658905
